@RELATION tomcat

@ATTRIBUTE filename		numeric
@ATTRIBUTE codelines	numeric
@ATTRIBUTE cyclomatic	numeric
@ATTRIBUTE isbug		{0, 1}

@data
2145393235,1892,2,0
564754453,228,3,0
1295943942,172,5,0
-496761371,250,2,0
142655819,184,3,0
1696796928,301,3,0
766093303,105,1,0
-1276090032,696,3,0
1994652424,195,3,0
-1354319404,13,0,0
1715449130,501,3,0
856580878,1012,4,0
-1367424927,172,1,0
-1574079220,640,4,0
-1279627324,53,1,0
1310581600,364,3,0
1945804711,38,1,0
1712774890,216,1,0
946985619,207,1,0
-1439585748,53,1,0
1424780866,5,1,0
-204356129,119,1,0
1985720734,1165,5,0
1349393895,255,1,0
-587661683,8,1,0
1128578896,30,1,0
-1979751814,44,4,0
1505415052,22,1,0
1502768878,247,3,0
-1234442942,180,1,0
-1201317747,126,1,0
-1489813182,102,2,0
1994652424,195,3,0
-1235652621,57,1,0
1010457195,10,1,0
-71755514,21,1,0
-651533111,14,1,0
-2129954118,14,1,0
1629609664,23,1,0
-595926899,23,1,0
1753304668,12,1,0
-1868332000,13,1,0
1551471794,13,1,0
882408608,6,1,0
-1683671309,16,1,0
496911333,5,1,0
944026211,164,1,0
-484655164,71,1,0
1554969418,16,1,0
-51369050,7,1,0
1400196859,111,1,0
-69918433,49,1,0
2126982720,6,1,0
308322601,5,1,0
-1045705600,6,1,0
-1027018460,100,1,0
-1440610735,148,1,0
1030991511,88,1,0
-1140921614,6,1,0
1259324863,17,1,0
1389257803,7,1,0
315505336,21,1,0
417903993,5,1,0
-1046946091,27,1,0
-1139024283,117,4,0
-480429788,16,1,0
-1155800281,10,1,0
-1423117303,15,1,0
844307839,342,2,0
-944809874,7,1,0
-677155894,27,1,0
-1789932666,26,1,0
-985803676,24,1,0
981904962,46,1,0
-772632635,28,1,0
-1640969628,6,1,0
855622868,72,1,0
1580580888,10,1,0
1601065405,16,1,0
573631038,16,1,0
-1148324160,9,1,0
717515321,19,1,0
-1366152820,15,1,0
-1210987901,120,1,0
348306363,6,1,0
-1282010713,105,1,0
-1783424598,35,1,0
-915019853,426,2,0
-1186355592,795,2,0
-964227661,331,3,0
-1589929749,390,2,0
286977587,14,2,1
-169361429,89,1,0
-125954445,158,2,0
1990428377,109,1,0
-1211304033,210,2,0
-267661712,249,2,0
-1296850871,231,1,0
-256499993,744,1,0
-212296549,57,1,0
-358570891,761,1,0
-465167971,69,2,0
2084691901,81,9,0
-1244072497,86,9,0
-1269637230,63,3,0
-1611804758,52,4,0
-648658945,76,4,0
1221874640,87,3,0
1211938711,105,3,0
-2140190677,268,2,0
-83104816,99,3,0
-812353886,15,1,0
-496314720,150,1,0
1926034337,121,1,0
346048911,47,1,0
-1344252696,20,1,0
1982831967,10,1,0
-856986651,12,1,0
-541523481,12,1,0
-1504678574,31,1,0
1431035689,17,1,0
125044729,4,1,0
1393207036,411,4,0
415611269,20,0,0
1373212968,9,0,0
881466222,4,1,0
-1977314680,12,1,0
-279720574,23,1,0
1359884906,11,1,0
994023425,12,1,0
-46426290,10,1,0
401639800,17,1,0
433390896,28,1,0
-1594078807,145,2,0
593390920,45,1,0
-1041267653,33,1,0
1232713961,4,1,0
737840565,4,1,0
558799614,17,1,0
309971927,7,1,0
-804628321,116,1,0
-1153835244,14,1,0
-906263404,21,1,0
1413522559,14,1,0
1711310252,96,1,0
298797363,12,1,0
-1194436677,124,3,0
986362420,125,1,0
2015628505,466,3,0
-1706656375,263,1,0
326817344,143,1,0
2054015773,192,2,0
84903289,110,1,0
1451074993,16,1,0
1011417250,11,1,0
-1079184596,32,1,0
-1689384379,31,2,0
1450784290,464,2,0
-1784270017,14,4,0
56517801,144,9,0
-1425512906,87,1,0
852889847,17,1,0
492268902,95,1,0
-505607245,16,1,0
286977587,14,2,1
-1377628117,32,1,0
1125277391,687,1,0
417822029,21,1,1
-780704424,17,1,0
1587189839,13,1,0
-1629531941,83,1,0
687589670,64,1,0
-732917819,878,2,0
-915019853,426,2,0
-362853806,134,3,0
-1085083986,137,2,1
364086459,307,1,0
206133807,142,1,0
172647179,72,1,0
1999299444,51,2,1
-1629240090,19,1,0
-430240379,25,1,0
1544352676,13,1,0
-1536232827,18,1,0
-737712091,61,1,0
-1891542821,15,1,0
1101021649,177,1,0
-853384117,6,0,0
692432938,64,2,0
665835754,66,1,0
29505414,505,1,0
-685863178,25,1,0
1401801834,130,1,0
76229621,33,1,0
1667589287,43,1,0
-1312474114,9,1,0
94504815,6,0,0
-1837902419,22,1,0
794547753,26,1,0
-1457579136,607,4,0
436039764,6,1,0
1394407951,622,3,1
-941006016,91,2,1
-73969797,12,1,0
1734109137,330,6,0
1321588120,93,1,0
-340214795,109,3,0
1536034252,41,1,0
-1470808191,6,1,0
-201452622,17,1,0
-1911830739,42,1,0
1543627035,23,2,0
-792750868,223,1,0
1008805929,164,2,0
-838691043,1091,2,0
746656391,409,2,0
2025026144,39,2,0
737186027,9,1,0
-169361429,89,1,0
1695101093,9,1,0
1720883905,46,1,0
-2144863348,16,1,0
-2140190677,268,2,0
660669462,145,1,0
895487593,64,1,0
1862454710,344,1,0
544627576,28,1,0
-1956522293,109,2,0
-1389285905,54,2,0
-915272460,9,1,0
-313137244,82,1,0
1670699123,25,1,0
1361537321,9,1,0
-649338099,9,1,0
-831058026,9,1,0
1360566277,85,2,0
-1542799221,20,4,0
-902674826,9,1,0
1211938711,105,3,0
-1313492522,91,4,0
1424992685,37,1,0
-1822195238,97,2,0
-83104816,99,3,0
-1939742442,9,1,0
2082992463,30,1,0
-582176673,40,1,0
-1057891350,9,1,0
1647802507,1316,5,0
1647802507,1316,5,0
574615149,110,3,0
-1467551893,164,4,0
837527385,35,2,0
-534586382,105,2,0
-993254988,116,4,0
1573360793,306,4,0
1600498063,274,3,0
-730411074,284,5,0
1285497190,54,2,0
399103440,224,5,0
1352504732,208,18,0
42198755,309,2,0
1182468446,94,1,0
-1589929749,390,2,0
2135099067,326,2,0
-1087242710,155,3,0
56517801,144,9,0
-1648727997,66,1,0
-2076009168,147,1,0
-1609854173,219,1,0
834780149,7,1,0
-603066611,379,2,0
-458773814,10,1,0
-329567812,65,2,0
-2080899567,158,2,0
1979530083,77,1,0
239980646,207,2,0
-1715870274,118,2,0
873078676,24,1,0
-514859254,92,1,0
-1997090006,6,1,0
-1925732551,43,1,0
1309913329,5,1,0
-2005373194,98,3,0
-1362321747,206,1,0
412756051,38,1,0
1615604186,354,1,0
-483018325,21,1,0
2051696562,20,1,0
352022215,85,1,0
417822029,21,1,1
690244110,78,1,0
1675625217,378,1,0
409966249,188,2,0
77429855,28,2,0
-154457474,473,3,0
-1696729644,401,1,0
28595871,78,2,0
211288565,29,0,0
34123075,1145,2,0
1852916129,128,3,0
1215642314,18,1,0
-1466358805,78,2,0
1223715172,49,1,0
1403996688,14,1,0
994132799,367,1,0
1922507648,42,1,0
1267367493,159,1,0
-1271515445,12,1,0
-1356590700,97,1,0
417822029,21,1,1
-189513412,56,1,0
1656759734,236,1,0
1688039303,163,2,0
-1544416380,6,0,0
1761332519,73,1,0
-1083080284,108,2,0
-1784270017,14,4,0
-95480524,52,3,0
1568881840,37,1,0
1500155857,5,0,0
189963759,53,1,0
-1230874897,38,2,0
-1569507922,29,7,0
1234844868,229,5,0
1284497874,364,1,0
-91825938,3758,2,1
-521605091,95,1,0
1300862133,132,1,0
2095335052,107,1,0
206734149,1692,4,1
-2030371159,490,4,0
-2073405529,428,3,0
1455389733,3149,4,0
-2092947570,1918,4,0
815381016,203,1,0
-1620215730,360,4,0
2116906971,118,2,0
-1318225826,235,4,0
-1802977907,267,5,0
-1355289990,1261,2,0
-730411074,284,5,0
-685863178,25,1,0
2120900589,812,3,0
1394407951,622,3,1
-1685958371,107,0,0
-139330034,3,0,0
-139330034,3,0,0
417822029,21,1,1
692842111,46,6,0
504369215,42,2,0
160537714,53,1,0
-1636863275,58,2,0
-40348451,40,1,0
417822029,21,1,1
-691547536,122,3,0
-2073405529,428,3,0
1622872537,18,1,0
-2107035376,94,1,0
-1676457897,218,10,0
-768932485,163,7,0
-1499939322,40,1,0
939533525,342,2,0
1164764020,75,3,0
473030782,110,2,0
-1363447088,554,4,0
1475541087,39,1,0
1264527602,272,4,0
774358199,79,1,0
-1969405471,438,2,0
-179009785,442,2,0
500678083,4,1,0
1958019618,4,1,0
1752851931,4,1,0
414989714,16,1,0
-1645265702,16,1,0
1651117338,4,1,0
-478124085,35,2,0
197442837,69,3,0
992126305,60,1,0
1058706721,80,2,0
25735622,79,1,0
2093061369,199,1,0
-1534231706,57,2,0
739058970,69,3,0
-1107110964,669,2,0
-1161238334,1635,1,0
1308734666,186,4,0
1829152007,73,2,0
-1764012956,148,3,0
-527564686,129,2,0
-1098999790,68,2,0
1234844868,229,5,0
1916264517,195,1,0
-478124085,35,2,0
1761332519,73,1,0
286977587,14,2,1
929957721,230,2,0
310095062,118,1,0
345417155,136,2,0
162602765,536,2,0
1625992085,868,2,0
-1052362592,183,1,0
1180773599,326,1,0
564754453,228,3,0
1125277391,687,1,0
-91825938,3758,2,1
1698152711,240,3,0
1503416597,95,1,0
-1785992636,233,2,0
1545775539,356,1,0
-481201971,344,2,0
1407226694,209,2,1
197442837,69,3,0
-1425512906,87,1,0
1074475211,63,6,0
-1312235958,155,3,0
1962373484,111,1,0
-1681151681,221,3,0
-780704424,17,1,0
156317689,160,2,0
-2086745576,49,1,0
-155221034,34,1,0
2047721952,871,2,0
2026149169,1151,2,1
1848785589,579,1,0
-1337770069,90,2,0
994132799,367,1,0
-507556935,664,1,0
206734149,1692,4,1
-1296850871,231,1,0
-1981908571,1148,4,1
-1073263499,77,1,0
-603066611,379,2,0
-1648907714,488,3,0
-1154424497,795,2,0
-1850068752,396,2,0
-1141698256,688,1,0
-732917819,878,2,0
-915019853,426,2,0
-362853806,134,3,0
2062032618,102,1,1
-1830856910,584,1,0
-1583353562,339,5,0
2093061369,199,1,0
-1186355592,795,2,0
-1806045288,1143,3,0
206133807,142,1,0
-968193256,598,3,0
172647179,72,1,0
-1000012248,117,3,0
412756051,38,1,0
-320649094,288,1,0
1999299444,51,2,1
-1785550939,178,1,1
518500043,559,1,0
365114678,1577,3,0
1998333813,27,1,0
34123075,1145,2,0
-1763321674,5,1,0
-1857700034,765,2,0
-1584076550,199,4,0
1630364814,125,1,0
-104416409,47,1,0
-2101321785,267,1,0
-322472300,281,2,0
-1871555092,213,3,0
-1432936026,214,3,0
-737712091,61,1,0
-856748750,124,1,0
-1948455860,79,1,0
-2025416264,416,1,0
1245680811,63,1,0
846994930,614,2,0
1101021649,177,1,0
-1766402103,292,2,0
-901304739,74,2,0
665835754,66,1,0
748239711,333,1,0
-2060179000,914,2,0
29505414,505,1,0
1985720734,1165,5,0
481150560,21,1,0
-1584782856,201,3,0
-759161127,361,3,0
1177963716,9,1,0
-727421612,26,1,0
76229621,33,1,0
-605119919,45,2,0
1045532416,318,1,0
1349494492,719,1,0
-1074389628,451,3,0
321271993,112,2,0
1667589287,43,1,0
-1126350611,31,1,0
545635410,64,1,0
1198409938,17,1,0
-81239301,479,1,0
-537920261,81,2,0
2120900589,812,3,0
1402943146,494,2,0
-287681413,100,4,0
1550482936,158,1,0
-1306042617,282,3,0
-1698140699,77,1,0
-1753200105,220,2,0
-2019719886,70,1,0
1394407951,622,3,1
-979603468,77,1,0
-887969840,73,1,0
-154457474,473,3,0
1843877160,65,1,0
-325747528,160,2,0
-27851232,72,2,0
988338830,114,2,0
2054015773,192,2,0
1517404165,129,1,0
-1485793755,44,1,0
-340214795,109,3,0
-1685958371,107,0,0
-1257566066,814,2,1
1328898784,310,2,0
735015614,112,2,0
259613332,689,1,0
1974180759,147,4,0
968167304,204,2,0
84903289,110,1,0
-1489813182,102,2,0
1085625767,122,1,0
870484998,415,1,0
739058970,69,3,0
1568881840,37,1,0
417822029,21,1,1
-742084834,41,1,0
-168230487,91,1,0
1525082145,42,1,0
-506532511,110,2,0
-1871179519,99,3,0
-1154067482,16,1,0
307288211,73,2,0
907422526,43,1,0
-1227247814,54,2,0
939625068,7,1,0
-1787232981,45,4,0
-2119294220,851,2,0
-1185783900,5,1,0
-732533220,78,3,0
611826347,12,1,0
1060116793,42,1,0
82670594,104,2,0
874094018,209,3,0
417885397,10,1,0
646933985,46,1,0
358103264,132,7,0
-934002920,8,1,0
-1249392355,388,1,0
-550015663,81,2,1
-1543354201,542,4,1
-230047082,229,1,0
-571116329,48,5,0
796914203,146,4,0
-1762990777,38,2,0
2121894580,262,1,0
546096000,31,1,0
-1000012248,117,3,0
513920982,34,1,0
90584786,49,1,0
790518304,36,2,0
318054966,19,1,0
337373521,139,1,0
1547430485,242,2,0
1456419870,48,1,0
-287681413,100,4,0
949326872,31,1,0
972165297,89,1,0
-1009942693,12,1,0
1766111876,250,1,0
2024574100,35,1,0
-1748651347,390,4,0
-783223189,44,4,0
385566800,51,1,0
1172953408,52,1,0
-1354319404,13,0,0
312161034,19,1,0
1861158510,137,2,0
-1336327536,205,5,0
-1367424927,172,1,0
1070234022,52,2,0
172353035,33,1,0
206734149,1692,4,1
-1981908571,1148,4,1
500819125,683,1,0
507277187,110,2,0
1712774890,216,1,0
-852457365,502,2,1
653899827,58,2,0
1064248282,222,5,0
-2005411143,235,3,0
-204356129,119,1,0
1748165496,54,3,0
1349393895,255,1,0
-1351394362,120,2,0
1128578896,30,1,0
-371837667,110,1,0
-1201317747,126,1,0
530198121,20,1,0
-184300054,68,5,0
389312784,163,1,0
-1276090032,696,3,0
-1895939969,129,1,0
317429820,11,1,0
1450784290,464,2,0
-1234969016,225,4,0
-507556935,664,1,0
1637578209,128,1,0
2015628505,466,3,0
500819125,683,1,0
-1648907714,488,3,0
1509710449,179,1,0
1083394162,535,2,0
2116906971,118,2,0
2101275251,496,1,0
-856748750,124,1,0
-2060179000,914,2,0
-782848934,46,10,0
-1819798761,332,1,0
2043358269,55,1,0
-212296549,57,1,0
-1623270392,153,1,0
321271993,112,2,0
-421610735,961,1,0
-1232010722,94,1,0
972165297,89,1,0
-1775352561,275,1,0
115430694,137,6,0
-1407019307,7,1,0
-1583379528,47,3,0
710564024,71,1,0
1393207036,411,4,0
-1825658368,68,1,0
-893214128,28,1,0
286977587,14,2,1
337018372,12,1,0
1898372932,91,3,0
1805960765,86,1,0
2114199607,15,1,0
-1173978667,368,2,0
-1873217025,51,1,0
2005785410,457,3,0
-1141698256,688,1,0
123182455,151,4,0
-1935771321,100,2,0
-481201971,344,2,0
-1007277356,4,0,0
1962373484,111,1,0
1410861563,243,1,0
-1681151681,221,3,0
1638445333,12,1,0
2026149169,1151,2,1
1775319049,4,1,0
-1936562724,112,1,0
-1583353562,339,5,0
-1186355592,795,2,0
-490282268,82,1,0
365114678,1577,3,0
417822029,21,1,1
-964227661,331,3,0
964473192,13,1,0
-1621713961,329,4,0
223614204,48,2,0
1505415052,22,1,0
-1234442942,180,1,0
1517404165,129,1,0
-1257566066,814,2,1
838388818,15,1,0
-512672730,30,1,0
460716624,132,2,0
-527564686,129,2,0
530028446,186,2,0
-1052362592,183,1,0
-1676088509,260,2,0
-496761371,250,2,0
206734149,1692,4,1
-1981908571,1148,4,1
378131084,459,2,1
-1551687194,125,1,0
-368911370,366,2,0
86894695,358,2,0
2027570297,120,5,0
-1548754773,262,1,0
-2025416264,416,1,0
-1273441822,133,1,0
-1460827362,187,2,1
-1126350611,31,1,0
1899932608,327,1,0
10948058,875,1,0
533079298,1150,4,0
-1440311441,108,4,0
-2028323883,150,2,0
1140515487,98,1,0
-1083080284,108,2,0
1226206620,23,1,0
417822029,21,1,1
312161034,19,1,0
1861158510,137,2,0
1080294116,27,2,0
364650529,242,3,0
1466770412,31,2,0
507277187,110,2,0
-1208510871,56,1,0
-371837667,110,1,0
860953635,17,1,0
292589269,171,1,0
-1098999790,68,2,0
-1980398523,19,2,0
348733017,8,1,0
1065802669,12,1,0
417822029,21,1,1
317295456,33,1,0
310095062,118,1,0
2094118554,91,1,0
-2140025632,7,1,0
1177963716,9,1,0
-605119919,45,2,0
1843877160,65,1,0
1679519618,75,1,0
-1194436677,124,3,0
1038010669,61,1,0
-2140190677,268,2,0
1064248282,222,5,0
-1682550144,86,1,0
1492074645,223,3,0
-371837667,110,1,0
1734109137,330,6,0
-2068202192,33,1,0
-1441700826,28,4,0
-1825047311,10,1,0
530028446,186,2,0
-438402873,140,7,0
-1460827362,187,2,1
1899932608,327,1,0
1236641655,5,1,0
2097681021,597,8,0
-1653648315,40,1,1
-1969369317,168,6,0
423629555,84,1,0
-2140190677,268,2,0
-1835763418,1759,8,0
1647802507,1316,5,0
453731776,36,3,0
-2019719886,70,1,0
-1568710478,110,3,0
1282542436,213,1,0
-897081590,15,1,0
-1606784537,178,1,0
-1329888601,128,3,0
-606075239,40,3,0
1119426075,41,2,0
2074820535,50,1,0
-979603468,77,1,0
417822029,21,1,1
1503416597,95,1,0
1606489241,47,3,0
-1488996745,103,1,0
-1135935901,95,4,0
-94893650,44,1,0
607867979,95,4,0
447192902,15,1,0
-1817987095,38,2,0
-382845803,55,2,0
-1974896686,20,1,0
-549055259,107,2,0
-81239301,479,1,0
405023319,637,7,0
-1314162657,13,1,0
-772393757,77,2,0
425341861,19,1,0
527920907,12,1,0
417822029,21,1,1
-1741323750,56,2,0
272397311,98,9,0
439566209,21,2,0
-521605091,95,1,0
-230459169,18,1,0
156317689,160,2,0
-2086745576,49,1,0
1403646405,180,1,0
2077956327,46,2,0
118463744,117,1,0
-1850068752,396,2,0
-1572915572,40,1,0
-1318225826,235,4,0
619699370,16,1,0
-901304739,74,2,0
-942408838,138,1,0
-98518262,111,2,0
1245680811,63,1,0
1769261743,143,1,0
316637579,8,1,0
217897709,18,1,0
180893676,10,1,0
850290387,17,1,0
-1504489748,8,1,0
1658553009,4,0,0
-1957229593,92,2,0
-450723748,39,3,0
-27851232,72,2,0
1365332004,112,1,0
943121562,287,16,0
943121562,287,16,0
943121562,287,16,0
510843066,70,2,0
943121562,287,16,0
-1260615621,1170,5,0
423629555,84,1,0
-2119294220,851,2,0
1632383773,240,2,0
-1835763418,1759,8,0
1647802507,1316,5,0
510843066,70,2,0
943121562,287,16,0
-1154067482,16,1,0
-1260615621,1170,5,0
-352285899,191,1,0
307288211,73,2,0
-1227247814,54,2,0
804702006,303,1,0
-838691043,1091,2,0
-599094613,285,1,0
768873387,70,2,0
1108610940,441,2,0
-1081095733,667,4,0
647550545,917,1,0
939625068,7,1,0
-339096892,24,1,0
-1787232981,45,4,0
1300862133,132,1,0
-168230487,91,1,0
-1885109180,167,1,0
-852987885,32,3,0
423629555,84,1,0
317933034,1232,5,0
-2119294220,851,2,0
1455389733,3149,4,0
-1812262489,27,5,0
1420204791,82,3,0
-599888818,1468,4,0
1083394162,535,2,0
-1669516223,223,1,0
1134447632,107,1,0
1525082145,42,1,0
-732533220,78,3,0
-1410662125,98,3,0
1086719103,109,2,0
-1073227782,22,1,0
913569035,249,2,0
1060116793,42,1,0
-1389285905,54,2,0
-1895319422,469,1,0
1021493616,149,2,0
-16740485,37,2,0
333952956,40,1,0
1128679267,1577,1,0
874094018,209,3,0
-1557854253,133,1,0
-1685958371,107,0,0
-411789663,139,6,0
-173744737,79,1,0
57177687,37,1,0
-1835763418,1759,8,0
1647802507,1316,5,0
-1862456946,58,1,0
-1871179519,99,3,0
-22602962,44,4,0
-2140190677,268,2,0
1647802507,1316,5,0
171547998,16,1,0
-574974074,10,1,0
