348306363,6,1,NoBug
-1640969628,6,1,NoBug
1601065405,16,1,NoBug
573631038,16,1,NoBug
-647136059,14,1,NoBug
-188059329,9,1,NoBug
713128422,35,1,NoBug
-812353886,15,1,NoBug
1413522559,14,1,NoBug
1982831967,10,1,NoBug
-46426290,10,1,NoBug
737840565,4,1,NoBug
-804628321,116,1,NoBug
-1504678574,29,1,NoBug
-496314720,150,1,NoBug
-1041267653,33,1,NoBug
1373212968,9,0,NoBug
-279720574,23,1,NoBug
125044729,4,1,NoBug
298797363,12,1,NoBug
-856986651,12,1,NoBug
1232713961,4,1,NoBug
-1977314680,12,1,NoBug
1359884906,11,1,NoBug
433390896,28,1,NoBug
415611269,20,0,NoBug
309971927,7,1,NoBug
881466222,4,1,NoBug
-1344252696,20,1,NoBug
558799614,17,1,NoBug
401639800,17,1,NoBug
346048911,47,1,NoBug
994023425,12,1,NoBug
1451074993,16,1,NoBug
94504815,6,0,NoBug
-1470808191,6,1,NoBug
-1312474114,9,1,NoBug
-853384117,6,0,NoBug
-505607245,16,1,NoBug
852889847,17,1,NoBug
-1536232827,18,1,NoBug
436039764,6,1,NoBug
665835754,66,1,NoBug
837527385,35,2,NoBug
-458773814,10,1,NoBug
-514859254,92,1,NoBug
-1925732551,43,1,NoBug
1309913329,5,1,NoBug
1223715172,49,1,NoBug
-1271515445,12,1,NoBug
1761332519,73,1,NoBug
-1544416380,6,0,NoBug
1500155857,5,0,NoBug
-1569507922,29,7,NoBug
-139330034,3,0,NoBug
504369215,42,2,NoBug
-1636863275,58,2,NoBug
500678083,4,1,NoBug
414989714,16,1,NoBug
1752851931,4,1,NoBug
-1645265702,16,1,NoBug
-1534231706,57,2,NoBug
992126305,60,1,NoBug
1177963716,9,1,NoBug
-742084834,41,1,NoBug
-1154067482,16,1,NoBug
307288211,73,2,NoBug
646933985,46,1,NoBug
417885397,10,1,NoBug
-732533220,78,3,NoBug
1060116793,42,1,NoBug
-1185783900,5,1,NoBug
874094018,209,3,NoBug
-1227247814,54,2,NoBug
939625068,7,1,NoBug
-1787232981,45,4,NoBug
318054966,19,1,NoBug
-550015663,81,2,NoBug
513920982,34,1,NoBug
-184300054,68,5,NoBug
1638445333,12,1,NoBug
-1007277356,4,0,NoBug
1775319049,4,1,NoBug
-1980398523,19,2,NoBug
-2140025632,7,1,NoBug
317295456,33,1,NoBug
-1825047311,10,1,NoBug
1236641655,5,1,NoBug
-897081590,15,1,NoBug
447192902,15,1,NoBug
-1504489748,8,1,NoBug
619699370,16,1,NoBug
439566209,21,2,NoBug
1658553009,4,0,NoBug
-450723748,39,3,NoBug
